,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_eta,param_gamma,param_max_depth,param_n_estimators,param_scale_pos_weight,params,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall
12,14.157038370768229,0.07612379313685871,1.2689764499664307,0.0012465576879148643,0.1,0.0,10.0,50.0,1.0,"{'eta': 0.1, 'gamma': 0, 'max_depth': 10, 'n_estimators': 50, 'scale_pos_weight': 1}",0.8192325356996887,0.8199505490571044,0.8199682338791128,0.8197171062119687,0.00034271915057940106,86,0.7762012743328915,0.7768891230254703,0.7804235969845639,0.7778379981143085,0.0018497342321479016,134
13,14.20453937848409,0.09018786427599944,1.302871863047282,0.04488767956862357,0.1,0.0,10.0,50.0,1.5,"{'eta': 0.1, 'gamma': 0, 'max_depth': 10, 'n_estimators': 50, 'scale_pos_weight': 1.5}",0.8243456068229726,0.8236300886027409,0.823951046843799,0.8239755807565042,0.0002926237806756539,60,0.8149662253876495,0.8143243696271641,0.8179729568026803,0.8157545172724979,0.0015904087873088468,95
14,14.245119333267212,0.053683810000898245,1.2766166528065999,0.03816600200569211,0.1,0.0,10.0,50.0,2.0,"{'eta': 0.1, 'gamma': 0, 'max_depth': 10, 'n_estimators': 50, 'scale_pos_weight': 2}",0.8222284895062164,0.8212922999937449,0.8230467439883316,0.822189177829431,0.0007167879688741457,69,0.8380175979304068,0.8384218130153333,0.841785329663755,0.8394082468698315,0.0016889324864334115,53
15,14.277732133865356,0.07613102518238926,1.3730034828186035,0.12016908810083117,0.1,0.0,10.0,50.0,3.0,"{'eta': 0.1, 'gamma': 0, 'max_depth': 10, 'n_estimators': 50, 'scale_pos_weight': 3}",0.8131363209470962,0.8129612261750407,0.8136539479274593,0.8132504983498654,0.0002941011345844461,114,0.8675923412273838,0.8683221187232106,0.8707989310358581,0.8689044636621509,0.0013723213352770385,17
16,23.670262336730957,0.31128500201940834,1.659888505935669,0.03817731957192348,0.1,0.0,10.0,100.0,1.0,"{'eta': 0.1, 'gamma': 0, 'max_depth': 10, 'n_estimators': 100, 'scale_pos_weight': 1}",0.8250656685604948,0.8247364781324001,0.8257202358842948,0.8251741275257299,0.00040887434007536526,47,0.784992254994331,0.785334003815362,0.7891587890391288,0.7864950159496072,0.00188873209120359,122
17,23.761664470036823,0.21410897126364623,1.6466063658396404,0.06639528886340694,0.1,0.0,10.0,100.0,1.5,"{'eta': 0.1, 'gamma': 0, 'max_depth': 10, 'n_estimators': 100, 'scale_pos_weight': 1.5}",0.8293984907674763,0.8282030470791085,0.8286940142318963,0.8287651840261603,0.000490625626267986,20,0.8187828364286741,0.8185547919510229,0.8212436679829285,0.8195270987875419,0.001217362839052677,81
18,23.990821202596027,0.2509417793094091,1.6053865750630696,0.11593110178384598,0.1,0.0,10.0,100.0,2.0,"{'eta': 0.1, 'gamma': 0, 'max_depth': 10, 'n_estimators': 100, 'scale_pos_weight': 2}",0.8288718439640874,0.8267727680186201,0.8285348061447281,0.8280598060424785,0.0009204161301870263,22,0.83997381070248,0.8392519336222791,0.8430856367915122,0.8407704603720904,0.0016633917196528822,48
19,24.022758324940998,0.3719421967334396,1.6130178769429524,0.037883689776014716,0.1,0.0,10.0,100.0,3.0,"{'eta': 0.1, 'gamma': 0, 'max_depth': 10, 'n_estimators': 100, 'scale_pos_weight': 3}",0.8214364272115655,0.8213141752032153,0.8214083571681924,0.821386319860991,5.228524691811296e-05,78,0.8647179061337251,0.8677873294860436,0.8682860675681066,0.8669304343959584,0.0015776873162978862,21
20,32.04792149861654,0.43019134750550414,1.873693545659383,0.04943580436880723,0.1,0.0,10.0,150.0,1.0,"{'eta': 0.1, 'gamma': 0, 'max_depth': 10, 'n_estimators': 150, 'scale_pos_weight': 1}",0.8278260286656358,0.8275377296519291,0.828589163045878,0.8279843071211476,0.00044359673697866005,24,0.7888248351192092,0.7893489140585714,0.7933548721630569,0.7905095404469459,0.002023297492494425,113
21,32.277601877848305,0.11223391084030647,1.992695728937785,0.0881569497200767,0.1,0.0,10.0,150.0,1.5,"{'eta': 0.1, 'gamma': 0, 'max_depth': 10, 'n_estimators': 150, 'scale_pos_weight': 1.5}",0.8315731501878969,0.8300365795859175,0.8319739120257328,0.8311945472665156,0.0008349927642995709,5,0.8198208268791619,0.8177565990597288,0.8222408360256871,0.8199394206548593,0.0018326017305900439,79
